ensembl_gene_id,ymin,ymax,range,y0,y1,y120,t_max,type,tpm_level,cluster,subcluster,cluster_name
ENSDARG00000103885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000103887,0.0,20.259296,20.259296,0.621582,0.572546,13.882341999999998,96.0,maternal,medium,4.0,3.0,SU post-ZGA
ENSDARG00000103889,5.440974199999999,18.22316,12.7821858,13.0005868,5.440974199999999,13.004912,19.0,maternal,medium,1.0,4.0,TU pre-ZGA
ENSDARG00000103890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000103892,0.0,2.5609340000000005,2.5609340000000005,0.0,0.0,0.4640028,36.0,zygotic,low,3.0,3.0,SU ZGA
ENSDARG00000103893,6.185778000000001,41.52418,35.338402,6.185778000000001,6.95773,7.9866899999999985,5.25,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000103897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000103900,0.0,24.0926542,24.0926542,0.0,0.0,13.860428,30.0,zygotic,medium,3.0,4.0,SU ZGA
ENSDARG00000103902,5.463236,100.50098,95.037744,64.2292,83.27534,5.463236,3.0,maternal,medium,0.0,4.0,SD
ENSDARG00000103903,0.0,8.939896000000001,8.939896000000001,0.0,0.0,8.653904,96.0,zygotic,low,4.0,2.0,SU post-ZGA
ENSDARG00000103906,0.0,1.7322665999999998,1.7322665999999998,0.0,0.3019022,1.7322665999999998,120.0,maternal,low,4.0,1.0,SU post-ZGA
ENSDARG00000103907,4.22454,259.21268,254.98814,259.21268,212.19372000000004,4.22454,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000103910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000103914,0.5564828,9.2234822,8.666999400000002,0.6838542,0.6099264000000001,2.685644,72.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000103915,6.591380599999999,43.75416,37.1627794,43.75416,23.53713,12.011565999999998,0.0,maternal,medium,0.0,4.0,SD
ENSDARG00000103917,0.4656226,203.7127182,203.2470956,5.974306,1.276398,28.3593178,8.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000103919,32.77911999999999,2764.108,2731.32888,47.9974,44.57626,671.3344,8.0,maternal,high,3.0,1.0,SU ZGA
ENSDARG00000103922,11.5257012,94.36416,82.8384588,11.5257012,37.98959979999999,20.89714,4.3,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000103923,6.314112,27.1169,20.802788,9.995094,16.21936,9.637084,5.25,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000103924,0.096045,3.589788,3.493743,0.1438872,0.2355552,3.589788,120.0,maternal,low,4.0,3.0,SU post-ZGA
ENSDARG00000103926,0.320471,11.6376716,11.3172006,0.320471,0.992317,5.97036,3.0,maternal,medium,1.0,4.0,TU pre-ZGA
ENSDARG00000103927,0.0,0.8605604,0.8605604,0.0,0.0,0.7350748,96.0,zygotic,low,,,
ENSDARG00000103929,10.841832,65.54996000000001,54.708128000000016,49.73160420000001,58.01102,17.127582,2.25,maternal,medium,0.0,1.0,SD
ENSDARG00000103933,1.6338132,72.26494,70.63112679999999,22.79696,58.61502,3.43572,2.25,maternal,medium,0.0,4.0,SD
ENSDARG00000103934,0.0,6.473526,6.473526,0.0,0.230918,1.9915860000000003,72.0,maternal,low,4.0,0.0,SU post-ZGA
ENSDARG00000103935,1.3558902,21.88084,20.5249498,7.480137999999999,20.01038,9.178168,2.25,maternal,medium,1.0,0.0,TU pre-ZGA
ENSDARG00000103936,0.0,1.839154,1.839154,0.0,0.3554279999999999,0.0,8.0,maternal,low,2.0,3.0,TU post-ZGA
ENSDARG00000103937,0.0428382,124.02870400000002,123.9858658,0.0428382,0.0873364,124.02870400000002,120.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000103940,0.0,7.520292,7.520292,0.0,0.0,7.520292,120.0,zygotic,low,4.0,3.0,SU post-ZGA
ENSDARG00000103946,0.0,0.619699,0.619699,0.0,0.0,0.619699,120.0,zygotic,low,,,
ENSDARG00000103947,0.129168,9.85016,9.720992,0.2854668,0.129168,2.313642,4.3,maternal,low,1.0,2.0,TU pre-ZGA
ENSDARG00000103949,0.0,2.1847990000000004,2.1847990000000004,0.0,0.0592932,2.0181942000000004,8.0,maternal,low,3.0,1.0,SU ZGA
ENSDARG00000103950,0.0,10.758072,10.758072,0.0229608,0.0,9.572438,72.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000103951,0.0,7.752583999999999,7.752583999999999,0.0,0.0755106,7.752583999999999,120.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000103952,0.0,1.0663454,1.0663454,0.0,0.0299956,0.7375697999999999,8.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000103953,16.1162,126.08051999999998,109.96432,16.1162,16.540806000000003,29.035772,4.3,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000103954,1.7539616000000002,14.805491999999996,13.051530399999995,1.7539616000000002,3.56107,2.382906,4.3,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000103955,0.0,0.5251104,0.5251104,0.0,0.0,0.1293326,10.3,zygotic,low,,,
ENSDARG00000103956,3.717112,28.68762,24.970508,8.549302,13.628899999999998,9.194752,24.0,maternal,medium,3.0,3.0,SU ZGA
ENSDARG00000103957,0.6454603999999999,11.270952,10.6254916,1.835906,0.8393478,11.270952,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000103959,17.469513999999997,182.68376,165.214246,182.68376,159.45311999999998,24.975474,0.0,maternal,medium,0.0,3.0,SD
ENSDARG00000103961,0.0436977999999999,2.4917480000000003,2.4480502000000004,2.4917480000000003,1.3363942000000002,0.07087,0.0,maternal,low,0.0,3.0,SD
ENSDARG00000103962,20.114478,222.43372,202.319242,206.71558,222.43372,23.815636,0.75,maternal,medium,0.0,1.0,SD
ENSDARG00000103964,0.0,0.5521434,0.5521434,0.0,0.0,0.5521434,120.0,zygotic,low,,,
ENSDARG00000103966,0.0,0.9583568,0.9583568,0.0,0.0,0.9583568,120.0,zygotic,low,,,
ENSDARG00000103969,0.0,38.50234,38.50234,0.0,0.0477638,38.23334,72.0,maternal,medium,4.0,3.0,SU post-ZGA
ENSDARG00000103971,0.0,0.5227626,0.5227626,0.0,0.0,0.467536,96.0,zygotic,low,,,
ENSDARG00000103972,0.0,0.7668594,0.7668594,0.0,0.0,0.0,5.25,zygotic,low,,,
ENSDARG00000103973,0.0,0.1915426,0.1915426,0.0,0.0,0.1288798,72.0,zygotic,low,,,
ENSDARG00000103976,0.0,11.048972,11.048972,0.0285069999999999,0.0268657999999999,3.344744,8.0,maternal,medium,2.0,3.0,TU post-ZGA
ENSDARG00000103977,5.994892,117.70512,111.710228,117.70512,61.43128,9.838098,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000103978,2.8422,40.18252,37.34032,5.648334,7.003372000000001,10.888930000000002,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000103979,30.95758,361.95,330.99242,138.0694,267.00339999999994,63.69464000000001,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000103980,4.4166638,98.3446926,93.9280288,29.202620000000003,19.89744,22.6092628,5.25,maternal,medium,2.0,0.0,TU post-ZGA
ENSDARG00000103981,0.0,11.51518,11.51518,0.0,0.0,2.286748,48.0,zygotic,medium,3.0,3.0,SU ZGA
ENSDARG00000103983,0.2099894,8.739504,8.5295146,0.7313217999999999,0.8675324,8.739504,120.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000103984,0.0,1.674128,1.674128,0.0,0.324078,1.4079533999999998,24.0,maternal,low,3.0,2.0,SU ZGA
ENSDARG00000103985,0.0,27.1705,27.1705,0.0878816,0.0,7.864324000000001,10.3,maternal,medium,2.0,3.0,TU post-ZGA
ENSDARG00000103988,0.0,53.9179,53.9179,0.0,0.0418934,2.634144,19.0,maternal,medium,3.0,0.0,SU ZGA
ENSDARG00000103991,12.33696,119.73860000000002,107.40164,47.44882,28.00682,39.94224,2.25,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000103992,0.0,0.4085075999999999,0.4085075999999999,0.0,0.0,0.4085075999999999,120.0,zygotic,low,,,
ENSDARG00000103994,15.30885,892.4158,877.10695,15.30885,22.467,620.7144,48.0,maternal,medium,3.0,4.0,SU ZGA
ENSDARG00000103996,2.3424312,21.4331776,19.0907464,7.827527399999999,7.902509999999999,2.3424312,10.3,maternal,medium,2.0,4.0,TU post-ZGA
ENSDARG00000103998,0.0,0.2104834,0.2104834,0.0,0.0,0.0870692,5.25,zygotic,low,,,
ENSDARG00000104002,0.0,1.527646,1.527646,0.0,0.0,0.0,8.0,zygotic,low,2.0,3.0,TU post-ZGA
ENSDARG00000104004,0.0,1.5630624,1.5630624,0.0,0.0,0.4314048,4.3,zygotic,low,3.0,0.0,SU ZGA
ENSDARG00000104005,0.0,2.589246,2.589246,0.056339,0.8772206,2.589246,120.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000104006,0.0,20.42516,20.42516,0.0,0.0,1.6083454,5.25,zygotic,medium,2.0,2.0,TU post-ZGA
ENSDARG00000104007,0.0,1.631456,1.631456,0.040868,0.0,0.8689716000000001,48.0,maternal,low,3.0,4.0,SU ZGA
ENSDARG00000104008,0.0,1.5109696,1.5109696,0.0,0.0,1.5109696,120.0,zygotic,low,4.0,4.0,SU post-ZGA
ENSDARG00000104009,0.0,0.8336520000000001,0.8336520000000001,0.0,0.0,0.0,8.0,zygotic,low,,,
ENSDARG00000104011,212.858,960.7788,747.9208000000001,573.113,610.3374,779.2848,24.0,maternal,medium,3.0,2.0,SU ZGA
ENSDARG00000104013,0.0,35.12422,35.12422,0.0,0.0,0.0,4.3,zygotic,medium,2.0,0.0,TU post-ZGA
ENSDARG00000104014,0.8974857999999999,5.808054,4.9105682,0.8974857999999999,1.1408124000000002,4.59109,10.3,maternal,low,3.0,0.0,SU ZGA
ENSDARG00000104015,0.0,7.192413999999999,7.192413999999999,0.0,0.5743764,3.3754819999999994,30.0,maternal,low,3.0,3.0,SU ZGA
ENSDARG00000104016,0.0,0.561126,0.561126,0.0,0.0086638,0.561126,120.0,maternal,low,,,
ENSDARG00000104018,3.439208,147.5576,144.118392,3.439208,7.161403999999999,101.79062,24.0,maternal,medium,3.0,3.0,SU ZGA
ENSDARG00000104020,0.0,7.195048,7.195048,0.1048627999999999,0.0,0.0,4.3,maternal,low,2.0,0.0,TU post-ZGA
ENSDARG00000104022,0.0,4.003454,4.003454,0.0,0.0327887999999999,2.46546,24.0,maternal,low,3.0,2.0,SU ZGA
ENSDARG00000104023,0.0,19.1304474,19.1304474,0.07371,0.0388102,19.1304474,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000104024,10.7749,66.48916,55.71426,11.37501,23.92126,13.282936,10.3,maternal,medium,2.0,4.0,TU post-ZGA
ENSDARG00000104026,0.0,1.4662444,1.4662444,0.0,0.0,0.9426606,96.0,zygotic,low,4.0,4.0,SU post-ZGA
ENSDARG00000104027,0.0,0.0653144,0.0653144,0.0324302,0.0,0.0573493999999999,3.0,maternal,low,,,
ENSDARG00000104028,0.0861369999999999,130.125476,130.03933899999998,0.2413406,0.0861369999999999,27.969702,24.0,maternal,medium,3.0,3.0,SU ZGA
ENSDARG00000104030,22.813452,141.561078,118.747626,22.813452,37.46266,71.15813600000001,4.3,maternal,medium,1.0,4.0,TU pre-ZGA
ENSDARG00000104031,2.0429500000000003,88.27496000000001,86.23201,2.0429500000000003,5.51686,32.7539,16.0,maternal,medium,3.0,2.0,SU ZGA
ENSDARG00000104034,23.833980000000004,332.709762,308.875782,206.8884,202.5028,23.833980000000004,6.0,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000104035,0.0,2.487254,2.487254,0.1075602,0.0,0.2900626,8.0,maternal,low,2.0,3.0,TU post-ZGA
ENSDARG00000104037,0.2977618,10.776491000000002,10.478729200000002,0.2977618,0.5659564,1.1173082,10.3,maternal,medium,3.0,0.0,SU ZGA
ENSDARG00000104038,0.181493,7.218306000000001,7.036813000000001,0.181493,0.3103531999999999,0.4525332000000001,5.25,maternal,low,2.0,2.0,TU post-ZGA
ENSDARG00000104039,0.9786802,24.345412,23.3667318,2.4132262,2.8442546,24.345412,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000104040,0.1771799999999999,3.263046,3.085866,0.3527086,1.1371563999999998,0.6528419999999999,3.0,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000104041,0.036309,22.9844,22.948091,0.036309,0.0464316,1.0623694,8.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000104042,1.85304,18.539996,16.686956000000002,1.85304,3.935848,13.344536,8.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000104043,0.2215273999999999,2.035002,1.8134746,0.6025370000000001,1.3227772,2.035002,120.0,maternal,low,4.0,3.0,SU post-ZGA
ENSDARG00000104045,0.0,0.8658049999999999,0.8658049999999999,0.0339154,0.0,0.8658049999999999,120.0,maternal,low,,,
ENSDARG00000104046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000104047,0.2322614,10.6810666,10.4488052,3.0789154,5.03541,10.6810666,120.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000104049,1.308803,38.2143,36.905497,1.308803,7.367882,35.692359999999994,96.0,maternal,medium,4.0,3.0,SU post-ZGA
ENSDARG00000104054,0.0,4.12493,4.12493,1.9178016,1.184234,1.40689,2.25,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000104057,0.0,1.905924,1.905924,0.0,0.0,1.815366,96.0,zygotic,low,4.0,0.0,SU post-ZGA
ENSDARG00000104058,5.915978,35.330819,29.414841,5.915978,12.49455,9.7870288,6.0,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000104064,0.0,2.1411606,2.1411606,0.0,0.0,1.1544694000000002,8.0,zygotic,low,2.0,3.0,TU post-ZGA
ENSDARG00000104065,2.6716536,47.2767368,44.6050832,3.266466,10.981941,4.280771,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104066,73.22739999999999,542.1252000000001,468.8978000000001,73.22739999999999,89.77833999999999,77.97388,4.3,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000104068,20.95158,923.4,902.44842,309.2036,923.4,400.1454,0.75,maternal,medium,4.0,1.0,SU post-ZGA
ENSDARG00000104069,3.0514518,23.842052,20.790600200000004,3.0514518,4.9419626,20.1876754,8.0,maternal,medium,3.0,1.0,SU ZGA
ENSDARG00000104071,1.2147766,77.01371800000001,75.79894140000002,1.2147766,4.57677,23.986600000000003,8.0,maternal,medium,2.0,3.0,TU post-ZGA
ENSDARG00000104072,0.0,0.3605058,0.3605058,0.0,0.0,0.0,72.0,zygotic,low,,,
ENSDARG00000104074,0.0,7.100722,7.100722,0.0,0.0,0.0,4.3,zygotic,low,2.0,0.0,TU post-ZGA
ENSDARG00000104076,6.243036000000001,57.85394,51.610904,52.8005,57.85394,9.049271999999998,0.75,maternal,medium,0.0,3.0,SD
ENSDARG00000104077,0.0,12.491876,12.491876,0.0,0.0,12.14849,96.0,zygotic,medium,4.0,3.0,SU post-ZGA
ENSDARG00000104078,0.3128434,9.217386,8.9045426,0.3128434,1.357768,4.559043999999999,3.0,maternal,low,1.0,4.0,TU pre-ZGA
ENSDARG00000104080,0.0,3.714944,3.714944,0.0,0.0341094,3.0956179999999995,96.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000104082,0.6564072,4.993568000000001,4.3371608,1.0982979999999998,2.350384,2.0784374,2.25,maternal,low,1.0,4.0,TU pre-ZGA
ENSDARG00000104083,0.0,0.4626726,0.4626726,0.0,0.2294766,0.2265711999999999,96.0,maternal,low,,,
ENSDARG00000104084,0.0,8.52572,8.52572,0.030259,0.0315359999999999,8.52572,120.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000104085,0.836839,42.63736000000001,41.80052100000001,17.520640000000004,17.099179999999997,28.844140000000003,3.0,maternal,medium,1.0,0.0,TU pre-ZGA
ENSDARG00000104088,0.0,0.4372593999999999,0.4372593999999999,0.0,0.0,0.4337464000000001,6.0,zygotic,low,,,
ENSDARG00000104089,0.4281338,9.2135774,8.7854436,1.602958,2.161106,4.586106,19.0,maternal,low,3.0,4.0,SU ZGA
ENSDARG00000104090,0.135824,22.832100000000004,22.696276000000005,0.135824,20.15844,6.06358,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104093,0.0,0.0887886,0.0887886,0.0,0.0,0.0,3.0,zygotic,low,,,
ENSDARG00000104094,6.040426,42.24098,36.200554,15.74092,26.75586,17.901690199999997,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000104096,0.0,0.0998278,0.0998278,0.0,0.045923,0.0,8.0,maternal,low,,,
ENSDARG00000104097,0.263054,41.22824,40.965186,12.668214,27.22396,1.9008164,2.25,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000104100,1.5364408,82.23324,80.6967992,31.96722,23.037542,6.368953800000001,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104101,0.0454312,27.186902,27.1414708,0.0466982,0.0454312,8.793173999999999,10.3,maternal,medium,2.0,3.0,TU post-ZGA
ENSDARG00000104103,4.945368,40.29898000000001,35.353612000000005,15.58472,22.95626,10.89326,2.25,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104105,1.924888,64.777786,62.852898,23.289988,18.211568000000003,1.924888,2.25,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104106,0.2632404,14.618314000000002,14.3550736,2.21702,3.078552,5.008190000000001,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104107,0.0,8.040512,8.040512,0.0,0.0680374,2.2883940000000003,19.0,maternal,low,3.0,2.0,SU ZGA
ENSDARG00000104108,0.0196566,34.97982,34.9601634,0.0230621999999999,0.0250376,33.12296,6.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000104110,0.1680463999999999,16.481578000000003,16.3135316,1.5908760000000002,3.010542,13.242636,96.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000104111,18.521300000000004,321.31080000000003,302.78950000000003,306.5822,321.31080000000003,23.88762,0.75,maternal,medium,0.0,0.0,SD
ENSDARG00000104112,0.0,1.3099854,1.3099854,0.0,0.0,0.7090356,4.3,zygotic,low,2.0,0.0,TU post-ZGA
ENSDARG00000104113,0.0,1.625334,1.625334,0.0,0.0,1.0977168000000002,6.0,zygotic,low,4.0,4.0,SU post-ZGA
ENSDARG00000104114,3.7724062,469.246404,465.4739978,426.7931318,377.54044,3.7724062,4.3,maternal,medium,0.0,1.0,SD
ENSDARG00000104117,0.013238,6.988774000000001,6.975536000000001,0.013238,0.026004,5.069834,4.3,maternal,low,3.0,1.0,SU ZGA
ENSDARG00000104118,0.064868,2.604664,2.539796,0.5098202000000001,0.4050498,2.1426160000000003,96.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000104119,0.949682,26.802798,25.853116,12.655273,9.5980664,9.597827,2.25,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104120,0.0,0.5933088,0.5933088,0.0,0.0,0.2625862,10.3,zygotic,low,,,
ENSDARG00000104124,0.1126678,9.100504,8.987836199999998,0.1126678,0.1356928,2.050092,8.0,maternal,low,2.0,2.0,TU post-ZGA
ENSDARG00000104125,0.0,0.6224088,0.6224088,0.0,0.0,0.2922404,19.0,zygotic,low,,,
ENSDARG00000104126,0.4525675999999999,6.551896000000001,6.099328400000001,0.7257688000000001,1.6866628,6.551896000000001,120.0,maternal,low,1.0,0.0,TU pre-ZGA
ENSDARG00000104128,7.857503999999999,263.331,255.473496,263.331,225.6082,18.09888,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000104129,0.0647404,23.490419600000003,23.4256792,0.2226394,0.2924024,4.05083,8.0,maternal,medium,2.0,3.0,TU post-ZGA
ENSDARG00000104130,16.71394,421.346076,404.632136,249.9393732,421.346076,16.71394,0.75,maternal,medium,0.0,1.0,SD
ENSDARG00000104132,0.0,0.286536,0.286536,0.0,0.0,0.0,4.3,zygotic,low,,,
ENSDARG00000104134,0.0,0.5018672,0.5018672,0.0,0.0,0.1909904,24.0,zygotic,low,,,
ENSDARG00000104138,0.8532938,75.120448,74.2671542,1.4997782000000002,1.0907876,54.470166000000006,96.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000104139,0.0438027999999999,79.3689158,79.325113,0.0865382,0.0620363999999999,63.84624,96.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000104141,0.0,6.144084,6.144084,0.0153476,0.0,1.623986,72.0,maternal,low,4.0,0.0,SU post-ZGA
ENSDARG00000104142,12.39722,163.815,151.41778,12.39722,47.58257999999999,37.57506,3.0,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000104144,0.0,0.7282,0.7282,0.0,0.0,0.1975604,19.0,zygotic,low,,,
ENSDARG00000104148,5.37594,33.3635,27.98756,7.659052,10.458404,6.496371999999999,2.25,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000104149,15.390512,66.91928,51.528768,55.58708,31.92518,32.515358000000006,2.25,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000104153,0.0252846,4.439368,4.4140834,0.9004782,1.4086406,0.3771134,4.3,maternal,low,1.0,2.0,TU pre-ZGA
ENSDARG00000104162,0.0,7.955719999999999,7.955719999999999,0.0,0.0,1.351145,16.0,zygotic,low,3.0,0.0,SU ZGA
ENSDARG00000104163,0.0,14.758,14.758,0.0,0.1280311999999999,5.47962,6.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000104166,0.0,1.203875,1.203875,0.0,0.0,1.203875,120.0,zygotic,low,4.0,4.0,SU post-ZGA
ENSDARG00000104169,22.950236,90.20742,67.257184,26.35498,33.48288,29.58646,8.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000104170,0.0,206.285162,206.285162,107.547258,67.025054,0.0641866,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104172,0.7490005999999999,104.1875842,103.4385836,0.7490005999999999,0.8272174,104.1875842,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000104173,6.521027999999999,116.8294,110.308372,7.39353,6.521027999999999,47.75802,3.0,maternal,medium,2.0,4.0,TU post-ZGA
ENSDARG00000104175,0.048314,6.898728,6.850414,0.8328827999999999,3.0109602000000004,0.6354062,3.0,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000104176,0.0,2.2427,2.2427,0.0,0.443398,0.1961964,3.0,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000104177,6.88364,18.693496,11.809856,12.7618158,15.032318399999998,14.353532,2.25,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000104178,9.127086000000002,141.884,132.75691400000002,9.127086000000002,16.8131,23.02316,8.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000104179,0.6716876,17.80632,17.1346324,4.047041999999999,5.47266,1.0081722,2.25,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104181,0.1066424,491.2179758,491.1113334,0.4221992,0.751644,375.901444,48.0,maternal,medium,3.0,4.0,SU ZGA
ENSDARG00000104185,0.0,0.132208,0.132208,0.0,0.0,0.125554,96.0,zygotic,low,,,
ENSDARG00000104186,0.3367877999999999,1120.9428,1120.6060122,1120.9428,965.9068,0.3367877999999999,0.0,maternal,high,0.0,0.0,SD
ENSDARG00000104188,0.0270834,2.496386,2.4693026,0.0523482,0.0496614,2.496386,120.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000104193,0.0,0.1171692,0.1171692,0.0,0.0,0.0,6.0,zygotic,low,,,
ENSDARG00000104194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000104195,0.0,0.0924238,0.0924238,0.0,0.0,0.0,72.0,zygotic,low,,,
ENSDARG00000104197,0.0601005999999999,7.0907160000000005,7.0306154,0.2420071999999999,0.1170923999999999,3.932626,30.0,maternal,low,3.0,3.0,SU ZGA
ENSDARG00000104199,0.4689462,30.16126,29.6923138,12.713772,30.01984,1.7750954,2.25,maternal,medium,0.0,4.0,SD
ENSDARG00000104203,0.0,0.6976466,0.6976466,0.0,0.0,0.4948422,96.0,zygotic,low,,,
ENSDARG00000104204,0.0,8.144245999999999,8.144245999999999,1.7347982000000002,0.6579394000000001,7.890055999999999,72.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000104205,0.0,0.8033859999999999,0.8033859999999999,0.0,0.0,0.5091526,96.0,zygotic,low,,,
ENSDARG00000104207,0.0,8.909013999999999,8.909013999999999,0.0,0.0441662,6.109492000000001,96.0,maternal,low,4.0,3.0,SU post-ZGA
ENSDARG00000104208,0.142909,7.98151,7.838601,0.142909,1.484362,2.5608759999999995,2.25,maternal,low,1.0,4.0,TU pre-ZGA
ENSDARG00000104210,0.0,14.250040000000002,14.250040000000002,0.0,0.1408524,14.250040000000002,120.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000104213,0.0,12.82448,12.82448,0.0,0.0,12.82448,120.0,zygotic,medium,4.0,4.0,SU post-ZGA
ENSDARG00000104214,0.0,13.73064,13.73064,0.0,0.1774366,10.183696,72.0,maternal,medium,3.0,4.0,SU ZGA
ENSDARG00000104217,2.5454920000000003,32.82952,30.284028000000003,4.902144,15.658,10.43588,4.3,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000104219,0.0,0.7623789999999999,0.7623789999999999,0.0511292,0.2004982,0.14352,2.25,maternal,low,,,
ENSDARG00000104221,0.0279619999999999,9.7290308,9.7010688,1.9271978,1.2568306,6.127292,96.0,maternal,low,4.0,3.0,SU post-ZGA
ENSDARG00000104222,16.083204000000002,63.139757,47.056553,59.123126,56.85858,22.137594,10.3,maternal,medium,0.0,0.0,SD
ENSDARG00000104223,6.653274000000001,72.76135400000001,66.10808000000002,72.76135400000001,62.26016,24.91659,0.0,maternal,medium,0.0,2.0,SD
ENSDARG00000104225,4.267318,94.925518,90.6582,36.805220000000006,34.03408,9.107516,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104227,50.6021,445.3886,394.78649999999993,50.6021,61.214740000000006,79.29042,8.0,maternal,medium,2.0,4.0,TU post-ZGA
ENSDARG00000104228,1.8154586,26.435834,24.6203754,6.775678000000001,17.97092,4.318444,2.25,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000104230,4.466410000000001,34.08385400000001,29.61744400000001,4.466410000000001,7.19085,13.75212,4.3,maternal,medium,1.0,4.0,TU pre-ZGA
ENSDARG00000104231,0.0,7.134912,7.134912,0.0587318,0.0,5.776904,96.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000104233,0.0,0.639884,0.639884,0.0,0.541718,0.21982,5.25,maternal,low,,,
ENSDARG00000104235,0.3340881999999999,7.077642,6.7435538,1.0425084000000002,1.930444,1.3368578000000002,4.3,maternal,low,1.0,2.0,TU pre-ZGA
ENSDARG00000104241,0.0,0.0298072,0.0298072,0.0,0.0,0.0,6.0,zygotic,low,,,
ENSDARG00000104242,21.9801,56.66186,34.681760000000004,51.18488000000001,51.18122,23.14698,8.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000104243,0.0,0.3871776,0.3871776,0.0,0.0,0.3871776,120.0,zygotic,low,,,
