GeneID,NRMSE,NRMSE_lower,NRMSE_upper,LogLik,LogLik_lower,LogLik_upper,BIC,BIC_lower,BIC_upper
ENSDARG00000101172,0.4351375718290184,0.2395556426492212,0.7076526262028164,-10.928713,-12.641677856445312,-9.429625511169434,36.3092853725325,33.31110981181969,39.73521450237145
ENSDARG00000101175,0.4283742063650818,0.26233489012831995,0.650988031885912,-29.475893,-31.40915298461914,-27.547693252563477,73.40363885835521,69.54724529460778,77.2701647587191
ENSDARG00000101176,0.352891680889275,0.19068039120185612,0.632012159917399,-24.308676,-25.491424560546875,-22.328413009643555,63.06920808414331,59.10868480876793,65.43470791057457
ENSDARG00000101178,0.4782402578495089,0.3191123526170554,0.6886088985676185,-19.625347,-22.392311096191406,-17.805339813232422,53.70255499962678,50.06253841594567,59.236480981863636
ENSDARG00000101180,0.24416747230129454,0.14188042827595135,0.3651358765880352,-1.1359627,-4.1604509353637695,1.0058337450027466,16.723784317425977,12.44019129947533,22.772760660208363
ENSDARG00000101181,0.1854703572858926,0.06663096290900614,0.35072784217770986,0.75611544,-3.2651000022888184,3.704301118850708,12.93962818909396,7.0432565517794075,20.98205879405846
ENSDARG00000101185,0.19569936384565298,0.11229836894859206,0.3020608163194546,1.7720641,-0.06725281476974487,3.752469062805176,10.907730727351797,6.946920663870472,14.586364419020313
ENSDARG00000101186,0.23576934312458606,0.12990512799143478,0.35594384272482515,3.098233,-1.665982961654663,7.088719367980957,8.255393346644539,0.2744200535189094,17.78382471279015
ENSDARG00000101188,0.4773261166539027,0.28044255556093756,0.748718450901944,-8.374719,-11.372215270996094,-6.1621904373168945,31.201295900500902,26.776239664114613,37.19628933147301
ENSDARG00000101189,0.2702825912962075,0.18146321324574996,0.36774108456793914,-0.14806768,-2.4724321365356445,3.5263988971710205,14.74799428185035,7.3990609951387825,19.396723062552113
ENSDARG00000101190,0.36265641031865914,0.21597140004951926,0.5544401471118212,-23.112919,-25.433422088623047,-20.385759353637695,60.67769561866632,55.223377496756214,65.31870296672692
ENSDARG00000101191,0.34634569042807273,0.21180217068008925,0.49640397769401357,-19.561008,-25.705373764038086,-15.458800315856934,53.573872057951604,45.36945942119469,65.862606317557
ENSDARG00000101193,0.3708552405403982,0.2150688472282282,0.5659518176466598,-8.771087,-14.154302597045898,-5.57281494140625,31.994032202161442,25.597488672293323,42.76046398357262
ENSDARG00000101195,0.18980652879546686,0.08237878695024618,0.3357468691132101,-4.918767,-10.721908569335938,-2.238704204559326,24.28939303224493,18.929267198599476,35.8956759281527
ENSDARG00000101197,0.442298503108378,0.27778111947590794,0.574439924181502,-41.669773,-43.16807174682617,-40.54594421386719,97.79140626911035,95.5437472172152,100.78800228313317
ENSDARG00000101199,0.2806341437006404,0.0689303816759328,0.5817377653228473,-15.578836,-22.747554779052734,-8.620368957519531,45.609531738675734,31.692596704519886,59.94696834758629
ENSDARG00000101200,0.26367534929254205,0.12468890521598885,0.42892513048423153,-12.7102785,-15.162479400634766,-10.793298721313477,39.872416386164325,36.03845623210778,44.776817590750355
ENSDARG00000101202,0.46274129582273954,0.2806775884448847,0.7456955862042645,-28.83939,-31.081361770629883,-26.486095428466797,72.13064210275523,67.42404964641442,76.61458233074059
ENSDARG00000101203,0.31464396641969095,0.20124996858517258,0.4051716052477595,-15.932392,-18.183401107788086,-14.204874992370605,46.316644320048,42.861608774222034,50.818661005056995
ENSDARG00000101205,0.22810050219868963,0.13279420270643463,0.32340836704049253,1.1066864,-2.199998140335083,3.507150650024414,12.238486052296652,7.437557489431995,18.85185507015099
ENSDARG00000101206,0.1834759498602242,0.09632935882783117,0.2836854524822905,8.773508,2.505040168762207,14.607593536376953,-3.095158138178688,-14.763328283273083,9.44177845195641
