ensembl_gene_id,supercluster,subcluster
ENSDARG00000053381,1,1
ENSDARG00000053383,3,0
ENSDARG00000053386,2,1
ENSDARG00000053387,2,1
ENSDARG00000053389,2,0
ENSDARG00000053395,0,0
ENSDARG00000053404,0,1
ENSDARG00000053405,1,0
ENSDARG00000053405,1,2
ENSDARG00000053424,3,0
ENSDARG00000053425,2,1
ENSDARG00000053431,3,0
ENSDARG00000053446,0,0
ENSDARG00000053447,2,1
ENSDARG00000053448,1,1
ENSDARG00000053449,3,1
ENSDARG00000053450,0,0
ENSDARG00000053452,0,1
ENSDARG00000053452,0,1
ENSDARG00000053453,3,1
ENSDARG00000053454,3,0
ENSDARG00000053456,3,1
ENSDARG00000053457,1,1
ENSDARG00000053457,1,1
ENSDARG00000053463,0,1
ENSDARG00000053467,0,1
ENSDARG00000053467,0,2
ENSDARG00000053468,2,1
ENSDARG00000053475,3,0
ENSDARG00000053479,1,0
ENSDARG00000053479,1,2
ENSDARG00000053480,3,0
ENSDARG00000053481,3,0
ENSDARG00000053483,2,0
ENSDARG00000053484,1,1
ENSDARG00000053484,1,0
ENSDARG00000053485,1,0
ENSDARG00000053487,3,0
ENSDARG00000053496,0,1
ENSDARG00000053499,1,1
ENSDARG00000053500,3,1
ENSDARG00000053502,3,0
ENSDARG00000053505,2,1
ENSDARG00000053505,2,1
ENSDARG00000053509,1,0
ENSDARG00000053512,3,0
ENSDARG00000053517,3,0
ENSDARG00000053518,2,1
ENSDARG00000053520,1,1
ENSDARG00000053526,3,0
ENSDARG00000053527,2,1
ENSDARG00000053528,3,0
ENSDARG00000053530,3,0
ENSDARG00000053542,1,1
ENSDARG00000053542,1,0
ENSDARG00000053544,3,0
ENSDARG00000053547,3,0
ENSDARG00000053558,2,1
ENSDARG00000053558,2,1
ENSDARG00000053559,3,0
ENSDARG00000053563,3,1
ENSDARG00000053568,2,1
ENSDARG00000053569,1,1
ENSDARG00000053569,1,1
ENSDARG00000053571,3,1
ENSDARG00000053575,2,0
ENSDARG00000053583,3,1
ENSDARG00000053609,0,0
ENSDARG00000053609,0,1
ENSDARG00000053617,3,0
ENSDARG00000053619,0,1
ENSDARG00000053620,3,0
ENSDARG00000053625,1,1
ENSDARG00000053625,1,1
ENSDARG00000053636,2,1
ENSDARG00000053644,1,0
ENSDARG00000053646,1,0
ENSDARG00000053652,1,1
ENSDARG00000053652,1,1
ENSDARG00000053656,0,0
ENSDARG00000053665,3,0
ENSDARG00000053666,1,1
ENSDARG00000053666,1,1
ENSDARG00000053668,0,1
ENSDARG00000053668,0,1
ENSDARG00000053685,2,1
ENSDARG00000053691,2,0
ENSDARG00000053691,2,2
ENSDARG00000053695,2,0
ENSDARG00000053695,2,2
ENSDARG00000053702,1,1
ENSDARG00000053702,1,1
ENSDARG00000053708,3,0
ENSDARG00000053709,3,0
ENSDARG00000053716,0,1
ENSDARG00000053724,3,0
ENSDARG00000053728,3,1
ENSDARG00000053744,1,1
ENSDARG00000053744,1,1
ENSDARG00000053746,3,0
ENSDARG00000053753,1,1
ENSDARG00000053753,1,1
ENSDARG00000053761,3,0
ENSDARG00000053771,3,0
ENSDARG00000053773,1,1
ENSDARG00000053773,1,1
ENSDARG00000053774,3,0
ENSDARG00000053792,2,1
ENSDARG00000053792,2,1
ENSDARG00000053802,1,1
ENSDARG00000053803,1,1
ENSDARG00000053804,3,1
ENSDARG00000053805,0,1
ENSDARG00000053805,0,2
ENSDARG00000053810,2,1
ENSDARG00000053810,2,1
ENSDARG00000053820,2,0
ENSDARG00000053828,3,1
ENSDARG00000053829,1,0
ENSDARG00000053831,1,1
ENSDARG00000053835,1,0
ENSDARG00000053835,1,2
ENSDARG00000053836,3,1
ENSDARG00000053840,2,0
ENSDARG00000053845,3,0
ENSDARG00000053853,3,1
ENSDARG00000053854,3,0
ENSDARG00000053857,1,1
ENSDARG00000053857,1,1
ENSDARG00000053858,3,1
ENSDARG00000053859,3,0
ENSDARG00000053862,3,0
ENSDARG00000053864,2,0
ENSDARG00000053868,1,1
ENSDARG00000053868,1,0
ENSDARG00000053875,3,0
ENSDARG00000053876,2,1
ENSDARG00000053877,2,0
ENSDARG00000053878,1,1
ENSDARG00000053884,0,1
ENSDARG00000053890,2,0
ENSDARG00000053896,0,0
ENSDARG00000053896,0,0
ENSDARG00000053906,1,0
ENSDARG00000053912,0,0
ENSDARG00000053912,0,0
ENSDARG00000053917,1,0
ENSDARG00000053918,0,0
ENSDARG00000053918,0,2
ENSDARG00000053929,3,0
ENSDARG00000053934,2,1
ENSDARG00000053939,2,1
ENSDARG00000053950,0,0
ENSDARG00000053953,1,0
ENSDARG00000053956,2,0
ENSDARG00000053956,2,0
ENSDARG00000053959,2,1
ENSDARG00000053963,2,0
ENSDARG00000053963,2,2
ENSDARG00000053966,2,0
ENSDARG00000053973,1,1
ENSDARG00000053973,1,1
ENSDARG00000053979,2,0
ENSDARG00000053979,2,2
ENSDARG00000053987,3,0
ENSDARG00000053990,0,0
ENSDARG00000053995,2,1
ENSDARG00000054003,3,1
ENSDARG00000054007,2,1
ENSDARG00000054010,0,0
ENSDARG00000054010,0,2
ENSDARG00000054025,1,1
ENSDARG00000054025,1,0
ENSDARG00000054026,1,1
ENSDARG00000054026,1,0
ENSDARG00000054030,1,1
ENSDARG00000054030,1,0
ENSDARG00000054031,1,1
ENSDARG00000054031,1,1
ENSDARG00000054032,2,0
ENSDARG00000054032,2,2
ENSDARG00000054033,1,1
ENSDARG00000054033,1,0
ENSDARG00000054036,3,1
ENSDARG00000054048,2,1
ENSDARG00000054050,3,1
ENSDARG00000054054,0,0
ENSDARG00000054054,0,1
ENSDARG00000054055,3,0
ENSDARG00000054058,1,1
ENSDARG00000054060,1,1
ENSDARG00000054060,1,0
ENSDARG00000054063,0,1
ENSDARG00000054063,0,1
ENSDARG00000054076,0,1
ENSDARG00000054076,0,2
ENSDARG00000054087,2,1
ENSDARG00000054096,0,0
ENSDARG00000054103,0,0
ENSDARG00000054122,2,1
ENSDARG00000054124,3,0
ENSDARG00000054127,3,0
ENSDARG00000054128,0,0
ENSDARG00000054128,0,0
ENSDARG00000054136,1,0
ENSDARG00000054137,3,1
ENSDARG00000054150,1,0
ENSDARG00000054154,0,0
ENSDARG00000054154,0,0
ENSDARG00000054155,0,0
ENSDARG00000054160,2,1
ENSDARG00000054164,1,1
ENSDARG00000054164,1,1
ENSDARG00000054170,1,0
ENSDARG00000054172,0,0
ENSDARG00000054172,0,0
ENSDARG00000054177,3,1
ENSDARG00000054181,3,1
ENSDARG00000054184,3,1
ENSDARG00000054186,3,1
ENSDARG00000054191,3,1
ENSDARG00000054196,2,1
ENSDARG00000054199,2,1
ENSDARG00000054201,0,0
ENSDARG00000054202,1,1
ENSDARG00000054202,1,0
ENSDARG00000054207,3,1
ENSDARG00000054208,2,1
ENSDARG00000054211,2,1
ENSDARG00000054213,0,0
ENSDARG00000054213,0,0
ENSDARG00000054218,0,0
ENSDARG00000054218,0,0
ENSDARG00000054220,1,1
ENSDARG00000054220,1,1
ENSDARG00000054222,3,1
ENSDARG00000054224,0,1
ENSDARG00000054224,0,2
ENSDARG00000054239,3,0
ENSDARG00000054250,3,1
ENSDARG00000054251,3,1
ENSDARG00000054253,3,0
ENSDARG00000054255,1,1
ENSDARG00000054255,1,0
ENSDARG00000054259,0,0
ENSDARG00000054259,0,0
ENSDARG00000054264,0,1
ENSDARG00000054271,3,1
ENSDARG00000054272,2,0
ENSDARG00000054272,2,1
ENSDARG00000054288,3,1
ENSDARG00000054290,0,1
ENSDARG00000054292,0,1
ENSDARG00000054300,3,0
ENSDARG00000054301,0,1
ENSDARG00000054301,0,1
ENSDARG00000054302,2,0
ENSDARG00000054304,0,1
ENSDARG00000054307,0,1
ENSDARG00000054307,0,2
ENSDARG00000054312,2,1
ENSDARG00000054313,2,1
ENSDARG00000054318,1,1
ENSDARG00000054318,1,0
ENSDARG00000054319,1,1
ENSDARG00000054319,1,1
ENSDARG00000054320,3,1
ENSDARG00000054321,1,1
ENSDARG00000054323,2,0
ENSDARG00000054324,3,0
ENSDARG00000054332,3,0
ENSDARG00000054334,0,1
ENSDARG00000054334,0,2
ENSDARG00000054337,2,1
ENSDARG00000054340,3,1
ENSDARG00000054343,3,0
ENSDARG00000054344,2,1
ENSDARG00000054344,2,1
ENSDARG00000054374,2,1
ENSDARG00000054378,3,1
ENSDARG00000054389,1,1
ENSDARG00000054389,1,0
ENSDARG00000054414,1,1
ENSDARG00000054414,1,1
ENSDARG00000054418,1,1
ENSDARG00000054418,1,1
ENSDARG00000054420,1,1
ENSDARG00000054420,1,1
ENSDARG00000054423,2,0
ENSDARG00000054423,2,2
ENSDARG00000054438,1,1
ENSDARG00000054438,1,1
ENSDARG00000054442,1,1
ENSDARG00000054442,1,1
ENSDARG00000054446,0,1
ENSDARG00000054447,1,1
ENSDARG00000054447,1,1
ENSDARG00000054448,1,1
ENSDARG00000054448,1,0
ENSDARG00000054451,1,1
ENSDARG00000054454,1,1
ENSDARG00000054454,1,0
ENSDARG00000054456,3,1
ENSDARG00000054458,2,1
ENSDARG00000054458,2,1
ENSDARG00000054473,0,1
ENSDARG00000054510,3,1
ENSDARG00000054530,0,0
ENSDARG00000054533,0,0
ENSDARG00000054533,0,0
ENSDARG00000054537,3,0
ENSDARG00000054539,2,1
ENSDARG00000054540,0,0
ENSDARG00000054543,3,0
ENSDARG00000054560,1,1
ENSDARG00000054560,1,0
ENSDARG00000054562,1,1
ENSDARG00000054562,1,0
ENSDARG00000054574,0,0
ENSDARG00000054575,1,1
ENSDARG00000054578,1,0
ENSDARG00000054583,2,0
ENSDARG00000054583,2,2
ENSDARG00000054584,1,1
ENSDARG00000054588,3,0
ENSDARG00000054597,3,1
ENSDARG00000054609,3,1
ENSDARG00000054610,1,0
ENSDARG00000054616,1,1
ENSDARG00000054616,1,0
ENSDARG00000054619,1,1
ENSDARG00000054619,1,0
ENSDARG00000054632,1,1
ENSDARG00000054632,1,0
ENSDARG00000054641,3,0
ENSDARG00000054645,1,1
ENSDARG00000054645,1,0
ENSDARG00000054658,3,1
ENSDARG00000054666,0,1
ENSDARG00000054666,0,2
ENSDARG00000054667,3,0
ENSDARG00000054683,3,0
ENSDARG00000054696,0,0
ENSDARG00000054707,0,1
ENSDARG00000054707,0,2
ENSDARG00000054723,1,1
ENSDARG00000054741,2,1
ENSDARG00000054744,3,0
ENSDARG00000054746,0,1
ENSDARG00000054746,0,2
ENSDARG00000054748,2,1
ENSDARG00000054748,2,1
ENSDARG00000054749,3,0
ENSDARG00000054753,3,0
ENSDARG00000054754,3,1
ENSDARG00000054771,3,1
ENSDARG00000054777,2,1
ENSDARG00000054778,0,1
ENSDARG00000054778,0,2
ENSDARG00000054786,2,0
ENSDARG00000054789,2,1
ENSDARG00000054793,1,0
ENSDARG00000054794,3,0
ENSDARG00000054797,3,0
ENSDARG00000054799,0,1
ENSDARG00000054804,2,0
ENSDARG00000054804,2,0
ENSDARG00000054805,2,1
ENSDARG00000054814,0,0
ENSDARG00000054818,1,1
ENSDARG00000054818,1,1
ENSDARG00000054821,3,0
ENSDARG00000054827,2,1
ENSDARG00000054829,1,0
ENSDARG00000054833,0,1
ENSDARG00000054833,0,1
ENSDARG00000054835,2,1
ENSDARG00000054837,1,1
ENSDARG00000054837,1,0
ENSDARG00000054846,1,1
ENSDARG00000054846,1,1
ENSDARG00000054848,3,0
ENSDARG00000054849,2,1
ENSDARG00000054849,2,1
ENSDARG00000054856,1,0
ENSDARG00000054856,1,2
ENSDARG00000054858,2,1
ENSDARG00000054864,2,0
ENSDARG00000054867,3,0
ENSDARG00000054874,2,0
ENSDARG00000054878,1,1
ENSDARG00000054878,1,1
ENSDARG00000054879,1,1
ENSDARG00000054879,1,0
ENSDARG00000054882,1,1
ENSDARG00000054890,1,1
ENSDARG00000054898,3,0
ENSDARG00000054903,0,1
ENSDARG00000054903,0,1
ENSDARG00000054906,1,1
ENSDARG00000054906,1,1
ENSDARG00000054911,1,1
ENSDARG00000054911,1,1
ENSDARG00000054914,2,0
ENSDARG00000054916,2,0
ENSDARG00000054916,2,0
ENSDARG00000054929,0,0
ENSDARG00000054930,2,0
ENSDARG00000054931,3,1
ENSDARG00000054934,2,1
ENSDARG00000054937,2,1
ENSDARG00000054941,2,1
ENSDARG00000054942,1,1
ENSDARG00000054957,2,0
ENSDARG00000054957,2,2
ENSDARG00000054963,0,1
ENSDARG00000054968,3,0
ENSDARG00000054973,2,1
ENSDARG00000054975,2,0
ENSDARG00000054975,2,2
ENSDARG00000054978,2,1
ENSDARG00000054980,0,0
ENSDARG00000054984,1,0
ENSDARG00000055009,1,1
ENSDARG00000055014,3,0
ENSDARG00000055022,0,1
ENSDARG00000055022,0,2
ENSDARG00000055026,1,1
ENSDARG00000055026,1,1
ENSDARG00000055027,0,1
ENSDARG00000055027,0,2
ENSDARG00000055036,1,1
ENSDARG00000055036,1,1
ENSDARG00000055045,1,1
ENSDARG00000055045,1,1
ENSDARG00000055052,3,1
ENSDARG00000055053,3,0
ENSDARG00000055054,3,0
ENSDARG00000055064,1,1
ENSDARG00000055064,1,1
ENSDARG00000055066,2,1
ENSDARG00000055070,2,1
ENSDARG00000055075,1,0
ENSDARG00000055076,0,0
ENSDARG00000055078,2,1
ENSDARG00000055080,0,0
ENSDARG00000055080,0,0
ENSDARG00000055086,2,1
ENSDARG00000055092,3,1
ENSDARG00000055093,1,1
ENSDARG00000055099,3,0
ENSDARG00000055100,1,1
ENSDARG00000055100,1,1
ENSDARG00000055106,1,1
ENSDARG00000055106,1,1
ENSDARG00000055108,2,0
ENSDARG00000055113,0,1
ENSDARG00000055113,0,2
ENSDARG00000055115,3,1
ENSDARG00000055118,3,1
ENSDARG00000055120,0,1
ENSDARG00000055120,0,1
ENSDARG00000055123,3,1
ENSDARG00000055128,1,1
ENSDARG00000055128,1,1
ENSDARG00000055129,2,1
ENSDARG00000055132,3,0
ENSDARG00000055133,0,0
ENSDARG00000055136,3,0
ENSDARG00000055138,3,0
ENSDARG00000055151,1,0
ENSDARG00000055151,1,2
ENSDARG00000055154,3,1
ENSDARG00000055158,1,1
ENSDARG00000055159,1,1
ENSDARG00000055160,1,1
ENSDARG00000055160,1,1
ENSDARG00000055162,2,0
ENSDARG00000055162,2,2
ENSDARG00000055163,2,1
ENSDARG00000055172,3,0
ENSDARG00000055175,3,0
ENSDARG00000055177,3,1
ENSDARG00000055185,3,0
ENSDARG00000055186,3,0
ENSDARG00000055190,3,1
ENSDARG00000055192,3,0
ENSDARG00000055206,1,1
ENSDARG00000055216,1,1
ENSDARG00000055216,1,1
ENSDARG00000055223,3,1
ENSDARG00000055225,2,1
ENSDARG00000055226,1,1
ENSDARG00000055226,1,0
ENSDARG00000055229,1,1
ENSDARG00000055229,1,0
ENSDARG00000055232,2,1
ENSDARG00000055238,2,1
ENSDARG00000055240,3,1
ENSDARG00000055250,2,1
ENSDARG00000055252,3,0
ENSDARG00000055253,3,0
ENSDARG00000055255,3,1
ENSDARG00000055270,2,0
ENSDARG00000055271,1,0
ENSDARG00000055276,2,1
ENSDARG00000055278,1,1
ENSDARG00000055279,2,0
ENSDARG00000055283,3,1
ENSDARG00000055284,1,1
ENSDARG00000055288,1,1
ENSDARG00000055288,1,1
ENSDARG00000055290,3,0
ENSDARG00000055291,2,1
ENSDARG00000055292,2,0
ENSDARG00000055294,1,0
ENSDARG00000055294,1,2
ENSDARG00000055295,2,1
ENSDARG00000055300,0,1
ENSDARG00000055300,0,2
ENSDARG00000055302,3,1
ENSDARG00000055305,1,1
ENSDARG00000055307,3,1
ENSDARG00000055313,2,0
ENSDARG00000055314,0,1
ENSDARG00000055317,3,0
ENSDARG00000055331,0,0
ENSDARG00000055331,0,0
ENSDARG00000055332,2,0
ENSDARG00000055332,2,0
ENSDARG00000055334,0,0
ENSDARG00000055338,3,0
ENSDARG00000055339,1,1
ENSDARG00000055339,1,1
ENSDARG00000055342,2,1
ENSDARG00000055344,3,1
ENSDARG00000055349,3,1
ENSDARG00000055350,2,0
ENSDARG00000055357,0,0
ENSDARG00000055360,0,0
ENSDARG00000055373,1,1
ENSDARG00000055373,1,0
ENSDARG00000055374,0,1
ENSDARG00000055374,0,2
ENSDARG00000055377,3,1
ENSDARG00000055383,0,0
ENSDARG00000055383,0,0
ENSDARG00000055388,1,1
ENSDARG00000055389,0,1
ENSDARG00000055389,0,2
ENSDARG00000055395,3,1
ENSDARG00000055398,1,1
ENSDARG00000055398,1,0
ENSDARG00000055400,3,1
ENSDARG00000055412,3,1
ENSDARG00000055415,2,0
ENSDARG00000055416,3,0
ENSDARG00000055426,2,1
ENSDARG00000055426,2,1
ENSDARG00000055429,3,1
ENSDARG00000055431,0,0
ENSDARG00000055431,0,0
ENSDARG00000055436,2,1
ENSDARG00000055437,3,0
ENSDARG00000055439,1,1
ENSDARG00000055443,2,1
ENSDARG00000055443,2,1
ENSDARG00000055445,1,1
ENSDARG00000055445,1,1
ENSDARG00000055455,1,1
ENSDARG00000055459,3,1
ENSDARG00000055463,2,1
ENSDARG00000055470,0,-1
ENSDARG00000055474,2,1
ENSDARG00000055475,1,1
ENSDARG00000055475,1,1
ENSDARG00000055477,0,0
ENSDARG00000055479,0,0
ENSDARG00000055479,0,0
ENSDARG00000055481,2,1
ENSDARG00000055490,2,1
ENSDARG00000055493,0,1
ENSDARG00000055498,3,0
ENSDARG00000055502,3,1
ENSDARG00000055504,3,1
ENSDARG00000055506,0,1
ENSDARG00000055506,0,2
ENSDARG00000055510,2,1
ENSDARG00000055514,1,1
ENSDARG00000055514,1,0
ENSDARG00000055518,1,1
ENSDARG00000055523,1,1
ENSDARG00000055524,1,0
ENSDARG00000055524,1,0
ENSDARG00000055525,2,1
ENSDARG00000055527,1,1
ENSDARG00000055527,1,1
ENSDARG00000055530,1,1
ENSDARG00000055530,1,1
ENSDARG00000055534,1,1
ENSDARG00000055534,1,1
ENSDARG00000055538,2,1
ENSDARG00000055539,1,1
ENSDARG00000055543,1,0
ENSDARG00000055548,0,1
ENSDARG00000055548,0,2
ENSDARG00000055550,3,0
ENSDARG00000055552,3,1
ENSDARG00000055554,1,1
ENSDARG00000055554,1,0
ENSDARG00000055559,3,0
ENSDARG00000055561,2,0
ENSDARG00000055561,2,2
ENSDARG00000055565,3,1
ENSDARG00000055566,2,1
ENSDARG00000055566,2,1
ENSDARG00000055569,2,1
ENSDARG00000055570,3,1
ENSDARG00000055574,2,1
ENSDARG00000055575,1,1
ENSDARG00000055585,2,0
ENSDARG00000055588,2,0
ENSDARG00000055588,2,1
ENSDARG00000055589,3,1
ENSDARG00000055591,3,1
ENSDARG00000055592,1,1
ENSDARG00000055592,1,0
ENSDARG00000055607,2,1
ENSDARG00000055610,2,0
ENSDARG00000055613,2,1
ENSDARG00000055618,1,1
ENSDARG00000055618,1,1
ENSDARG00000055620,2,1
ENSDARG00000055622,2,1
ENSDARG00000055629,2,1
ENSDARG00000055630,2,0
ENSDARG00000055630,2,2
ENSDARG00000055635,0,1
ENSDARG00000055635,0,1
ENSDARG00000055638,3,0
ENSDARG00000055639,0,0
ENSDARG00000055642,3,1
ENSDARG00000055648,0,1
ENSDARG00000055648,0,1
ENSDARG00000055652,3,1
ENSDARG00000055653,1,0
ENSDARG00000055653,1,2
ENSDARG00000055655,2,1
ENSDARG00000055656,3,1
ENSDARG00000055659,0,0
ENSDARG00000055672,3,1
ENSDARG00000055676,2,0
ENSDARG00000055679,1,1
ENSDARG00000055679,1,0
ENSDARG00000055690,0,0
ENSDARG00000055698,3,0
ENSDARG00000055705,1,1
ENSDARG00000055708,0,-1
ENSDARG00000055712,3,0
ENSDARG00000055713,0,0
ENSDARG00000055715,1,1
ENSDARG00000055715,1,0
ENSDARG00000055719,0,1
ENSDARG00000055719,0,2
ENSDARG00000055722,2,0
ENSDARG00000055723,3,0
ENSDARG00000055730,2,1
ENSDARG00000055731,1,1
ENSDARG00000055731,1,0
ENSDARG00000055737,2,1
ENSDARG00000055739,1,1
ENSDARG00000055739,1,1
ENSDARG00000055740,3,0
ENSDARG00000055743,0,1
ENSDARG00000055746,0,0
ENSDARG00000055746,0,0
ENSDARG00000055751,3,1
ENSDARG00000055752,3,0
ENSDARG00000055753,0,1
ENSDARG00000055753,0,2
ENSDARG00000055754,3,0
ENSDARG00000055757,3,1
ENSDARG00000055759,2,0
ENSDARG00000055760,0,1
ENSDARG00000055763,2,1
ENSDARG00000055763,2,1
ENSDARG00000055770,0,1
ENSDARG00000055781,1,1
ENSDARG00000055784,3,1
ENSDARG00000055786,1,1
ENSDARG00000055786,1,0
ENSDARG00000055787,1,1
ENSDARG00000055787,1,0
ENSDARG00000055791,3,0
ENSDARG00000055792,3,1
ENSDARG00000055797,0,0
ENSDARG00000055797,0,2
ENSDARG00000055798,3,0
ENSDARG00000055813,3,0
ENSDARG00000055825,3,1
ENSDARG00000055831,2,0
ENSDARG00000055833,2,1
ENSDARG00000055835,1,1
ENSDARG00000055835,1,1
ENSDARG00000055837,2,1
ENSDARG00000055838,2,1
ENSDARG00000055839,2,0
ENSDARG00000055843,3,0
ENSDARG00000055854,3,1
ENSDARG00000055855,3,0
ENSDARG00000055868,0,0
ENSDARG00000055868,0,0
ENSDARG00000055874,3,0
ENSDARG00000055875,1,0
ENSDARG00000055876,3,0
ENSDARG00000055885,0,0
ENSDARG00000055889,0,1
ENSDARG00000055889,0,2
ENSDARG00000055893,0,0
ENSDARG00000055893,0,0
ENSDARG00000055897,1,1
ENSDARG00000055897,1,0
ENSDARG00000055899,0,1
ENSDARG00000055900,1,1
ENSDARG00000055900,1,1
ENSDARG00000055901,3,0
ENSDARG00000055903,0,0
ENSDARG00000055912,2,1
ENSDARG00000055917,2,1
ENSDARG00000055926,1,1
ENSDARG00000055926,1,0
ENSDARG00000055930,0,1
ENSDARG00000055930,0,2
ENSDARG00000055934,2,1
ENSDARG00000055938,0,1
ENSDARG00000055945,0,0
ENSDARG00000055945,0,1
ENSDARG00000055955,3,1
ENSDARG00000055969,0,1
ENSDARG00000055969,0,1
ENSDARG00000055970,0,1
ENSDARG00000055973,2,1
ENSDARG00000055974,2,1
ENSDARG00000055976,1,1
ENSDARG00000055976,1,1
ENSDARG00000055991,0,1
ENSDARG00000055996,1,1
ENSDARG00000055996,1,1
ENSDARG00000055999,3,1
ENSDARG00000056001,1,1
ENSDARG00000056001,1,1
ENSDARG00000056004,3,0
ENSDARG00000056007,0,0
ENSDARG00000056008,1,0
ENSDARG00000056012,0,0
ENSDARG00000056015,1,0
ENSDARG00000056019,3,1
ENSDARG00000056021,3,1
ENSDARG00000056023,1,1
ENSDARG00000056023,1,0
ENSDARG00000056024,2,1
ENSDARG00000056026,2,1
ENSDARG00000056027,1,1
ENSDARG00000056027,1,0
ENSDARG00000056028,1,1
ENSDARG00000056029,1,1
ENSDARG00000056029,1,0
ENSDARG00000056030,1,1
ENSDARG00000056030,1,0
ENSDARG00000056034,1,1
ENSDARG00000056034,1,0
ENSDARG00000056036,3,0
ENSDARG00000056037,3,0
ENSDARG00000056045,3,1
ENSDARG00000056047,2,1
ENSDARG00000056047,2,1
ENSDARG00000056050,2,0
ENSDARG00000056059,0,0
ENSDARG00000056062,2,1
ENSDARG00000056075,3,1
ENSDARG00000056079,2,0
ENSDARG00000056079,2,1
ENSDARG00000056080,3,1
ENSDARG00000056084,3,0
ENSDARG00000056085,0,1
ENSDARG00000056085,0,1
ENSDARG00000056087,3,0
ENSDARG00000056089,2,1
ENSDARG00000056089,2,1
ENSDARG00000056090,1,1
ENSDARG00000056090,1,1
ENSDARG00000056091,1,0
ENSDARG00000056092,3,0
ENSDARG00000056099,0,0
ENSDARG00000056099,0,2
ENSDARG00000056101,3,1
ENSDARG00000056102,1,0
ENSDARG00000056105,3,0
ENSDARG00000056108,1,1
ENSDARG00000056111,1,1
ENSDARG00000056111,1,1
ENSDARG00000056112,1,0
ENSDARG00000056119,1,1
ENSDARG00000056119,1,1
ENSDARG00000056121,2,1
ENSDARG00000056122,1,1
ENSDARG00000056122,1,0
ENSDARG00000056125,1,1
ENSDARG00000056127,0,0
ENSDARG00000056127,0,2
ENSDARG00000056128,0,1
ENSDARG00000056130,1,1
ENSDARG00000056130,1,0
ENSDARG00000056133,1,1
ENSDARG00000056134,3,0
ENSDARG00000056141,2,0
ENSDARG00000056144,3,0
ENSDARG00000056145,1,1
ENSDARG00000056145,1,1
ENSDARG00000056150,1,1
ENSDARG00000056150,1,1
ENSDARG00000056151,1,1
ENSDARG00000056152,2,0
ENSDARG00000056152,2,1
ENSDARG00000056156,3,1
ENSDARG00000056162,0,1
ENSDARG00000056163,2,1
ENSDARG00000056165,2,0
ENSDARG00000056166,1,1
ENSDARG00000056167,1,1
ENSDARG00000056167,1,0
ENSDARG00000056175,1,1
ENSDARG00000056175,1,1
ENSDARG00000056178,3,1
ENSDARG00000056181,1,1
ENSDARG00000056184,0,1
ENSDARG00000056184,0,2
ENSDARG00000056186,0,1
ENSDARG00000056191,3,1
ENSDARG00000056193,1,1
ENSDARG00000056193,1,0
ENSDARG00000056196,1,1
ENSDARG00000056196,1,0
ENSDARG00000056200,3,0
ENSDARG00000056203,3,1
ENSDARG00000056206,1,1
ENSDARG00000056206,1,0
ENSDARG00000056209,3,0
ENSDARG00000056210,1,0
ENSDARG00000056211,1,1
ENSDARG00000056213,0,0
ENSDARG00000056213,0,0
ENSDARG00000056214,3,0
ENSDARG00000056226,1,1
ENSDARG00000056226,1,0
ENSDARG00000056228,1,0
ENSDARG00000056233,2,1
ENSDARG00000056235,0,1
ENSDARG00000056239,1,1
ENSDARG00000056239,1,0
ENSDARG00000056244,3,1
ENSDARG00000056245,2,1
ENSDARG00000056247,1,1
ENSDARG00000056248,3,0
ENSDARG00000056258,2,1
ENSDARG00000056258,2,1
ENSDARG00000056259,2,1
ENSDARG00000056262,3,1
ENSDARG00000056267,1,0
ENSDARG00000056267,1,2
ENSDARG00000056268,2,0
ENSDARG00000056270,0,1
ENSDARG00000056279,0,0
ENSDARG00000056281,2,1
ENSDARG00000056281,2,1
ENSDARG00000056292,3,1
ENSDARG00000056294,3,1
ENSDARG00000056314,1,1
ENSDARG00000056314,1,0
ENSDARG00000056318,0,0
ENSDARG00000056322,1,0
ENSDARG00000056328,2,1
ENSDARG00000056328,2,1
ENSDARG00000056330,3,0
ENSDARG00000056331,1,1
ENSDARG00000056331,1,0
ENSDARG00000056334,2,1
ENSDARG00000056334,2,1
ENSDARG00000056338,0,1
ENSDARG00000056338,0,2
ENSDARG00000056339,2,0
ENSDARG00000056346,2,0
ENSDARG00000056346,2,0
ENSDARG00000056347,3,1
ENSDARG00000056367,0,1
ENSDARG00000056369,1,0
ENSDARG00000056374,0,1
ENSDARG00000056378,0,0
ENSDARG00000056378,0,0
ENSDARG00000056379,1,1
ENSDARG00000056379,1,0
ENSDARG00000056381,2,1
ENSDARG00000056386,2,1
ENSDARG00000056387,2,1
ENSDARG00000056394,3,1
ENSDARG00000056396,2,1
ENSDARG00000056400,1,1
ENSDARG00000056400,1,0
ENSDARG00000056407,3,1
ENSDARG00000056410,2,1
ENSDARG00000056414,0,1
ENSDARG00000056414,0,1
ENSDARG00000056427,1,1
ENSDARG00000056427,1,0
ENSDARG00000056438,1,1
ENSDARG00000056438,1,0
ENSDARG00000056439,3,0
ENSDARG00000056450,3,1
ENSDARG00000056453,1,0
ENSDARG00000056462,2,0
ENSDARG00000056462,2,2
ENSDARG00000056464,1,1
ENSDARG00000056464,1,1
ENSDARG00000056467,3,0
ENSDARG00000056468,3,1
ENSDARG00000056473,0,0
ENSDARG00000056477,1,1
ENSDARG00000056478,3,0
ENSDARG00000056479,3,1
ENSDARG00000056480,2,1
ENSDARG00000056481,1,0
