GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000069003,0.2352844774723053,0.6821465428276574,0.17300807,0.35385087
ENSDARG00000099693,0.9481701254844666,-0.16471477524398012,0.2884123,0.61445963
ENSDARG00000002670,0.2644991874694824,0.5954592363261093,0.15726115,0.3238399
ENSDARG00000110283,0.31240934133529663,,0.36008108,0.7302144
ENSDARG00000070141,0.47271275520324707,0.4139059824421687,0.25014338,0.69008696
ENSDARG00000018342,0.48706403374671936,0.44685242518059853,0.25759366,0.9114688
ENSDARG00000102673,1.9269083738327026,-0.07327141382868937,0.38516375,0.84964144
ENSDARG00000040432,0.8332334756851196,0.28792569659442724,0.26994213,0.82963556
ENSDARG00000045822,0.3379803001880646,0.7540300195275796,0.050641797,0.100990154
ENSDARG00000091513,0.12778888642787933,0.9358861795768755,0.07123807,0.12366555
ENSDARG00000092498,0.4071143567562103,0.9504643962848297,0.22303183,0.4179722
ENSDARG00000096226,0.3709123134613037,0.15900879764848913,0.41349232,0.9629097
ENSDARG00000087937,0.5020231008529663,-0.10835913312693499,0.27703744,1.0750934
ENSDARG00000076826,0.17638875544071198,0.9071207430340558,0.082180426,0.25423533
ENSDARG00000088740,0.2545315623283386,0.7790561223410245,0.16887829,0.6332145
ENSDARG00000061274,0.3147873282432556,0.739938080495356,0.2029103,0.620759
ENSDARG00000042902,0.4962696433067322,0.894736842105263,0.26464745,0.5949602
ENSDARG00000058978,0.30329135060310364,0.7874097007223942,0.24403478,0.52840275
ENSDARG00000098963,0.05820327624678612,0.9163841807909603,0.046782758,0.112964064
ENSDARG00000003749,0.8373795747756958,-0.5356037151702786,0.40962183,1.2625568
ENSDARG00000089310,2.1112518310546875,0.6159738698131741,0.19567361,0.78273046
ENSDARG00000105657,0.5408939719200134,0.8968008255933952,0.32182494,0.66994
ENSDARG00000077950,0.9165676832199097,-0.5294117647058824,0.3712499,0.9580076
ENSDARG00000073814,0.46873754262924194,0.9380804953560371,0.24438715,0.60314775
ENSDARG00000111207,0.40659579634666443,0.651186790505676,0.058856025,0.10677451
ENSDARG00000102171,0.26418229937553406,0.5975232198142414,0.17313269,0.7131077
ENSDARG00000117051,0.0704725906252861,0.9201368582110367,0.05199952,0.11354201
ENSDARG00000042571,0.5901412963867188,0.12280701754385966,0.20874736,0.50776106
ENSDARG00000003994,0.21120597422122955,0.9276131525750908,0.111851886,0.2818059
ENSDARG00000059400,0.33766868710517883,-0.017543859649122806,0.23945433,0.85877246
ENSDARG00000045850,0.22639869153499603,0.9504643962848297,0.10492049,0.33510402
ENSDARG00000116645,0.2941117286682129,0.6608080317675395,0.22748889,0.7163185
ENSDARG00000117132,0.6458281874656677,-0.4262125902992776,0.3156035,1.1342307
ENSDARG00000067560,0.45199769735336304,0.35397316821465424,0.21926583,0.68679196
ENSDARG00000039181,0.5102093815803528,0.7543859649122806,0.2849447,0.7115997
ENSDARG00000078887,0.44367507100105286,0.5624355005159958,0.2705703,0.77268606
ENSDARG00000061916,0.4723049998283386,0.7915376676986584,0.20738111,0.41058934
ENSDARG00000116262,0.6650253534317017,-0.43653250773993807,0.36225608,0.90189075
ENSDARG00000003866,0.2730575203895569,0.0196078431372549,0.2618873,0.90054846
ENSDARG00000045140,0.23120661079883575,0.6057791537667698,0.20901403,0.5622787
ENSDARG00000105052,0.5548393130302429,0.6234523695432166,0.2510227,0.74093467
ENSDARG00000075622,0.9185296893119812,0.5149638802889577,0.27705905,0.8347513
ENSDARG00000109936,1.1626642942428589,0.13519091847265222,0.37468976,0.7915702
ENSDARG00000069619,0.18619699776172638,0.7523219814241485,0.10643785,0.24411507
ENSDARG00000062347,0.598063588142395,0.7502579979360166,0.21530661,0.37177736
ENSDARG00000109864,2.2026376724243164,-0.07946336429308565,0.24029137,0.6622574
