ensembl_gene_id,BIC_M,BIC_Z,decay_mode,dBIC,significant
ENSDARG00000001912,90.97482366355293,75.61473373039061,Z,15.360089933162314,True
ENSDARG00000001913,41.47100028813957,41.31110943035739,Z,0.15989085778218026,False
ENSDARG00000001929,108.91821232820558,95.85925007953058,Z,13.058962248675002,True
ENSDARG00000001930,98.9621773044536,69.96180775713117,Z,29.000369547322435,True
ENSDARG00000001933,-57.54432099947514,-57.407266107136856,M,0.13705489233828416,False
ENSDARG00000001937,-76.30726664470107,-76.23409915308966,M,0.07316749161141445,False
ENSDARG00000001939,58.90675638531575,58.00599643314366,Z,0.9007599521720948,False
ENSDARG00000001940,75.59833787164378,42.12927320786029,Z,33.46906466378349,True
ENSDARG00000001950,211.5527239034998,216.8529257959431,M,5.300201892443283,False
ENSDARG00000001953,106.15239054486617,106.36505310643864,M,0.212662561572472,False
ENSDARG00000001968,97.7994442307492,91.6506530900423,Z,6.148791140706905,True
ENSDARG00000001969,59.66970164364202,-13.49246808603714,Z,73.16216972967916,True
ENSDARG00000001971,77.47405848759885,77.5216051230652,M,0.04754663546634674,False
ENSDARG00000001975,33.64315452574547,39.96238478839953,M,6.3192302626540595,True
ENSDARG00000001976,87.23509025052846,86.52372866039077,Z,0.7113615901376846,False
ENSDARG00000001993,183.32081960443995,183.61933413329623,M,0.2985145288562876,False
ENSDARG00000001994,157.47594711684667,157.86346753204683,M,0.38752041520015723,False
ENSDARG00000001999,94.7709230471135,94.77736712834364,M,0.006444081230142729,False
ENSDARG00000002002,135.30953350389822,133.11110883784784,Z,2.1984246660503857,False
ENSDARG00000002006,53.19966799676285,42.90159740825453,Z,10.298070588508317,True
ENSDARG00000002013,76.29397179110012,69.26350171410562,Z,7.030470076994504,True
ENSDARG00000002016,44.79777183193799,32.126624397234494,Z,12.6711474347035,True
ENSDARG00000002020,82.45068903714865,74.03389257624995,Z,8.416796460898695,True
ENSDARG00000002021,153.3468498083281,153.11160397468646,Z,0.23524583364164187,False
ENSDARG00000002026,42.97853081571763,42.91039156977714,Z,0.06813924594049325,False
ENSDARG00000002031,18.87733795136778,28.29654323357627,M,9.419205282208488,True
ENSDARG00000002037,156.3385850218074,144.85145661427396,Z,11.487128407533447,True
ENSDARG00000002060,46.41866557079642,83.48812671635288,M,37.06946114555646,True
ENSDARG00000002071,85.71442024865426,84.47514538603966,Z,1.2392748626146073,False
ENSDARG00000002077,74.024318405119,34.34222502056454,Z,39.68209338455446,True
ENSDARG00000002082,-12.53852555623279,-17.74345778398304,Z,5.20493222775025,False
ENSDARG00000002084,90.19355306710357,90.28800290350976,M,0.09444983640619853,False
ENSDARG00000002097,-28.51654896876212,-30.904234518974967,Z,2.387685550212847,False
ENSDARG00000002127,54.71491187734585,-10.13944580770694,Z,64.85435768505279,True
ENSDARG00000002128,-21.4354948477832,-34.11537340793907,Z,12.679878560155867,True
ENSDARG00000002131,143.50367974856363,150.78926212511846,M,7.285582376554828,True
ENSDARG00000002165,151.6349405288726,157.24086536569175,M,5.605924836819156,False
ENSDARG00000002167,90.07895303444776,69.33160171338824,Z,20.747351321059526,True
ENSDARG00000002168,-2.5028056273228847,-3.6207592671209095,Z,1.1179536397980248,False
ENSDARG00000002172,135.62242118251987,134.9202085689769,Z,0.7022126135429687,False
ENSDARG00000002174,97.7397912774384,89.93028790667654,Z,7.80950337076186,True
ENSDARG00000002184,60.18208078968359,53.981309659554654,Z,6.200771130128935,True
