ensembl_gene_id,BIC_M,BIC_Z,decay_mode,dBIC,significant
ENSDARG00000094423,56.83118698595853,56.2533902461456,Z,0.577796739812932,False
ENSDARG00000094426,59.31428703627402,59.314151783421885,Z,0.00013525285213233929,False
ENSDARG00000094427,32.28299133816241,32.27976111445233,Z,0.003230223710083635,False
ENSDARG00000094443,35.31737032520906,35.31676542271764,Z,0.0006049024914247525,False
ENSDARG00000094447,6.201041122419065,-4.551233179853323,Z,10.752274302272388,True
ENSDARG00000094456,153.18949139985722,153.21185829225468,M,0.02236689239745715,False
ENSDARG00000094457,158.26977332529324,158.3437070532505,M,0.07393372795726805,False
ENSDARG00000094460,101.4785951504522,101.30681848225252,Z,0.1717766681996693,False
ENSDARG00000094466,61.48077749023202,64.36376140648146,M,2.8829839162494366,False
ENSDARG00000094469,71.01420565969907,59.27973172946086,Z,11.73447393023821,True
ENSDARG00000094472,-57.630687333682,-57.64857615787901,Z,0.01788882419701565,False
ENSDARG00000094473,-9.148987651648076,-9.530884983864883,Z,0.38189733221680733,False
ENSDARG00000094478,159.40557665953088,148.51589846500033,Z,10.889678194530546,True
ENSDARG00000094484,30.196766964264256,30.221902096856525,M,0.025135132592268405,False
ENSDARG00000094486,76.86769109303695,75.88891208963285,Z,0.9787790034040995,False
ENSDARG00000094488,47.91390335922042,46.75585894056637,Z,1.1580444186540504,False
ENSDARG00000094489,23.000127934474857,23.10567516361565,M,0.10554722914079306,False
ENSDARG00000094498,-19.95409723439237,-25.475300912173157,Z,5.521203677780786,False
ENSDARG00000094499,39.01033302013206,39.015513568891066,M,0.0051805487590073085,False
ENSDARG00000094500,101.41937929487644,101.46933240438392,M,0.04995310950748433,False
ENSDARG00000094509,120.07679754457604,104.75131331576968,Z,15.32548422880636,True
ENSDARG00000094523,66.2409890456014,66.27004053244134,M,0.02905148683994696,False
ENSDARG00000094526,38.45084634164953,28.0930088501853,Z,10.357837491464231,True
ENSDARG00000094529,22.961454480095018,22.86269479278074,Z,0.09875968731427776,False
ENSDARG00000094533,-19.893845157917173,-14.546562159445685,M,5.3472829984714885,False
ENSDARG00000094534,33.00082862037764,52.18530544163696,M,19.184476821259324,True
ENSDARG00000094538,65.37519810058531,65.37039449271896,Z,0.004803607866350035,False
ENSDARG00000094542,116.89907001275888,55.565436410752696,Z,61.33363360200619,True
ENSDARG00000094557,124.77217249465312,124.73435091337228,Z,0.03782158128083779,False
ENSDARG00000094558,79.47452100708021,79.23888486434934,Z,0.23563614273086841,False
ENSDARG00000094559,173.80021208580555,174.63632134017536,M,0.8361092543698021,False
ENSDARG00000094561,130.30942040780076,130.27008209389848,Z,0.03933831390227738,False
ENSDARG00000094563,45.95774163275192,46.45315291213896,M,0.4954112793870422,False
ENSDARG00000094576,21.455977004269627,21.443636058519346,Z,0.012340945750281662,False
ENSDARG00000094577,38.24715370073311,38.31856802193918,M,0.0714143212060705,False
ENSDARG00000094590,107.05998696716544,59.82014977502563,Z,47.23983719213982,True
ENSDARG00000094597,187.21750645888773,175.42424949947042,Z,11.793256959417306,True
ENSDARG00000094602,110.41250970560202,151.66389010125403,M,41.251380395652006,True
ENSDARG00000094605,64.03174359488446,54.475639378235854,Z,9.556104216648606,True
ENSDARG00000094612,-23.839990718519186,-25.366385683428355,Z,1.5263949649091693,False
ENSDARG00000094614,62.3605872839714,62.24958798217588,Z,0.1109993017955162,False
ENSDARG00000094616,161.13439347306877,138.88732910581942,Z,22.24706436724935,True
ENSDARG00000094627,44.24776006794754,44.24626620005138,Z,0.0014938678961584628,False
ENSDARG00000094634,15.21061427004643,6.08690481327431,Z,9.123709456772119,True
ENSDARG00000094637,-17.706467921582924,-10.038346037413117,M,7.668121884169807,True
ENSDARG00000094646,42.17993114100433,41.29603093782072,Z,0.8839002031836145,False
ENSDARG00000094653,114.29718230329264,113.37732597178214,Z,0.919856331510502,False
ENSDARG00000094656,22.153229010203752,22.140223109941385,Z,0.013005900262367476,False
ENSDARG00000094659,143.99483714600152,143.94396611776327,Z,0.05087102823824807,False
ENSDARG00000094660,-11.87850607945852,-11.883136529836811,Z,0.004630450378291684,False
ENSDARG00000094668,59.78487312656796,59.76030910426627,Z,0.024564022301689192,False
ENSDARG00000094673,119.83385138252572,117.1708107521508,Z,2.6630406303749226,False
ENSDARG00000094674,145.41237007109734,142.09746929672204,Z,3.314900774375303,False
ENSDARG00000094675,-69.5964822791211,-69.33669960652793,M,0.25978267259317533,False
ENSDARG00000094677,-4.927100444889311,-3.7440034179260127,M,1.1830970269632988,False
ENSDARG00000094681,-7.122175501339101,-8.77198465760463,Z,1.6498091562655288,False
ENSDARG00000094695,42.86970921400846,42.81513562803371,Z,0.05457358597475093,False
ENSDARG00000094696,58.19504446164326,74.29578982818752,M,16.10074536654426,True
ENSDARG00000094704,116.53701583266418,99.69285989560414,Z,16.844155937060037,True
ENSDARG00000094708,28.858445151978813,53.65995170067472,M,24.801506548695905,True
ENSDARG00000094709,50.03598724848672,33.069160062918684,Z,16.966827185568036,True
ENSDARG00000094719,100.05390668810934,109.20506430774569,M,9.15115761963635,True
ENSDARG00000094725,103.50127125064007,82.71131945155581,Z,20.789951799084264,True
ENSDARG00000094729,161.93320272478238,161.9202946267717,Z,0.012908098010683489,False
ENSDARG00000094730,87.756183655896,87.82135088516794,M,0.06516722927194962,False
ENSDARG00000094732,111.73404138184829,119.52529261984652,M,7.791251237998239,True
ENSDARG00000094737,99.92447442909152,45.6076995718341,Z,54.31677485725742,True
ENSDARG00000094739,216.58452172445897,216.63225769286288,M,0.04773596840391292,False
ENSDARG00000094752,76.28686294986072,76.1431987005742,Z,0.1436642492865161,False
ENSDARG00000094753,10.595568936206956,10.642692752837544,M,0.04712381663058807,False
ENSDARG00000094760,54.8058790212662,57.1049651497645,M,2.2990861284983026,False
ENSDARG00000094771,71.35050754232772,71.30965665331492,Z,0.04085088901280187,False
ENSDARG00000094792,93.51532829353444,95.18957748759811,M,1.6742491940636768,False
ENSDARG00000094809,129.121971493145,129.22743141480538,M,0.10545992166038332,False
ENSDARG00000094811,3.2294243379731644,-8.160116575635163,Z,11.389540913608327,True
ENSDARG00000094821,28.593444855646197,28.563270600820164,Z,0.030174254826032865,False
ENSDARG00000094833,72.00021283670442,81.10871645359184,M,9.108503616887418,True
ENSDARG00000094836,81.27492925046096,60.49848449385254,Z,20.77644475660842,True
ENSDARG00000094837,41.2968512770737,27.970970413883197,Z,13.325880863190502,True
ENSDARG00000094846,52.76960049942061,52.77959200664472,M,0.009991507224107465,False
ENSDARG00000094850,83.76743295159909,-2.853953876651845,Z,86.62138682825093,True
ENSDARG00000094853,51.59911668357024,41.95825894416054,Z,9.640857739409697,True
