GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000060330,0.18328219652175903,0.9458282738246194,0.12804246,0.35332885
ENSDARG00000053488,0.252200186252594,0.19398601182126707,0.18001105,0.549019
ENSDARG00000087530,0.3893963098526001,0.9690402476780186,0.22023924,0.41824594
ENSDARG00000079107,0.25697916746139526,0.8887227780865324,0.1698683,0.45639813
ENSDARG00000063578,0.4693395495414734,0.6821465428276574,0.19713806,0.5530549
ENSDARG00000022165,0.511906623840332,0.6429308565531475,0.23489203,0.67170155
ENSDARG00000077656,0.4528728425502777,0.40144478844169246,0.23999202,0.6599657
ENSDARG00000057007,0.23162110149860382,0.9236326109391124,0.11492762,0.3294257
ENSDARG00000115227,0.6908980011940002,-0.500515995872033,0.28367803,1.0408337
ENSDARG00000100742,0.6634668111801147,0.7688338493292053,0.23109616,0.5533658
ENSDARG00000111425,0.9554736614227295,0.03858395383849053,0.2807012,0.6871045
ENSDARG00000109563,1.3459258079528809,-0.06803102675510515,0.34575617,0.9244998
ENSDARG00000112681,0.2520623803138733,0.3746130030959752,0.25445816,0.8038828
ENSDARG00000045982,0.2607409954071045,0.16053867343950232,0.27927312,0.8160271
ENSDARG00000102554,0.15709689259529114,0.8248623644931355,0.13168935,0.35163316
ENSDARG00000000935,0.5113823413848877,0.5273477812177503,0.25053975,0.71401155
ENSDARG00000031783,0.8059436082839966,-0.12280701754385966,0.3551831,0.7026029
ENSDARG00000114917,0.46389931440353394,-0.1847265221878225,0.32344252,1.030724
ENSDARG00000070567,0.8126637935638428,0.7420020639834881,0.2645852,0.5632738
ENSDARG00000079914,0.1792326122522354,0.8972950432905208,0.16751853,0.5465939
ENSDARG00000076781,0.46057334542274475,0.23013415892672856,0.26775554,0.8915905
ENSDARG00000025299,0.6792150139808655,-0.08359133126934985,0.27173927,0.97080857
ENSDARG00000077622,0.12534624338150024,0.27962713932467687,0.112578146,0.53839654
ENSDARG00000061738,0.8284246325492859,0.15170278637770898,0.29568768,0.7868842
ENSDARG00000110361,0.5441703200340271,-0.5686274509803922,0.39135993,1.1595263
ENSDARG00000098605,0.8285649418830872,0.8802889576883385,0.29608095,0.79992425
ENSDARG00000101776,0.3539050817489624,0.9091847265221877,0.15366523,0.3784066
ENSDARG00000117061,0.41792207956314087,0.9463364293085655,0.17835733,0.37235644
ENSDARG00000098618,0.12160594016313553,0.8738384770634914,0.10772262,0.36648014
ENSDARG00000009430,0.27924734354019165,0.9654105571515411,0.16038415,0.44421166
ENSDARG00000045402,0.7280391454696655,0.27966976264189886,0.27365538,0.853005
ENSDARG00000016253,0.5951294898986816,0.3353973168214654,0.23615418,0.8433222
ENSDARG00000006266,0.8033487796783447,-0.2053663570691434,0.2842093,0.8520603
ENSDARG00000071217,0.315633088350296,0.06308183088860707,0.30952737,0.92732096
ENSDARG00000032831,0.37709856033325195,0.6284829721362228,0.17133397,0.57307386
ENSDARG00000008852,0.41652312874794006,0.44685242518059853,0.24815199,0.83087933
ENSDARG00000051729,0.14383330941200256,0.9442724458204333,0.11387427,0.38588902
ENSDARG00000053246,0.22524632513523102,0.9400566069845562,0.039097674,0.10511704
ENSDARG00000030215,1.7515864372253418,0.2528379772961816,0.2868083,0.64662427
ENSDARG00000073705,0.6331002116203308,0.7523219814241485,0.24395448,0.60405904
ENSDARG00000111683,0.5976033210754395,0.6553147574819401,0.19496512,0.5654513
ENSDARG00000103444,0.3504374325275421,0.5562776089086436,0.2863272,0.8180577
ENSDARG00000112011,0.3167250454425812,0.8048197072430678,0.18329197,0.5145808
ENSDARG00000111312,0.7025663256645203,0.8802889576883385,0.22760376,0.46884552
ENSDARG00000104493,0.43247973918914795,-0.19711042311661509,0.32807454,0.9527957
ENSDARG00000086911,0.29909566044807434,0.7564499484004128,0.2683078,0.8014386
ENSDARG00000068784,0.9257470965385437,0.21579765395152095,0.25445363,0.8222062
ENSDARG00000017439,0.4360226094722748,0.8183694530443757,0.31211194,0.6989672
ENSDARG00000009837,0.313346803188324,0.5397316821465429,0.18114512,0.6684784
ENSDARG00000067829,0.25016242265701294,0.8534571723426212,0.122884065,0.3397004
ENSDARG00000053222,0.5277259945869446,0.8637770897832818,0.1518535,0.39773372
ENSDARG00000110036,0.7674064636230469,0.7126651878139598,0.24442501,0.6345969
ENSDARG00000079858,0.21895603835582733,0.9060004991671938,0.13738489,0.37655988
ENSDARG00000070675,0.6348268985748291,-0.3684210526315789,0.31287622,0.97307265
ENSDARG00000109363,0.7450525760650635,0.04437564499484004,0.3560632,0.8902463
ENSDARG00000016830,0.124276302754879,0.8679050567595459,0.11074481,0.24686193
ENSDARG00000101096,0.20687580108642578,0.20330237358101136,0.23450904,0.74105203
ENSDARG00000105068,0.27547115087509155,0.9504643962848297,0.09718254,0.3116568
ENSDARG00000098029,0.2064325362443924,0.9360165118679051,0.12545945,0.28414184
ENSDARG00000020134,0.37142452597618103,0.587203302373581,0.2676945,0.88351434
ENSDARG00000078802,0.399050235748291,0.8410732714138286,0.24361293,0.49201345
ENSDARG00000104282,0.37629222869873047,0.43653250773993807,0.25364637,0.9238487
ENSDARG00000094310,2.6602964401245117,0.7869716935447538,0.33851993,0.64782894
ENSDARG00000033489,0.3671136200428009,0.696594427244582,0.269065,0.5433949
ENSDARG00000058964,0.24583923816680908,0.283797729618163,0.29897538,0.87856454
ENSDARG00000015907,0.5831005573272705,0.760577915376677,0.33058536,0.8654434
ENSDARG00000036998,0.6502954959869385,0.8304050853041226,0.23654959,0.60183495
ENSDARG00000086254,0.6379731297492981,0.851087652808584,0.23257147,0.5135858
ENSDARG00000069829,0.5094156861305237,0.5232198142414861,0.24662438,0.53047734
